Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/01/2022
TIME       : 00:22:39
FILENAME   : C:\Users\CEMIE\Downloads\Chelem_practica ENES 20220119\CSV\chelem_practica_220120002238_V6105.CSV
CREATED BY : Diver-Office 10.0.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =chelem_practica
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
  Location                =chelem_practica
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:15 19/01/22
  End date / time         =04:44:19 19/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
2022/01/19 17:17:56,1045.36,22.693,46.840
2022/01/19 17:17:57,1048.58,22.680,46.708
2022/01/19 17:17:58,1048.23,22.670,46.952
2022/01/19 17:17:59,1048.23,22.697,47.048
2022/01/19 17:18:00,1051.81,22.733,47.068
2022/01/19 17:18:01,1052.53,22.740,47.120
2022/01/19 17:18:02,1051.81,22.760,47.132
2022/01/19 17:18:03,1052.53,22.760,47.192
2022/01/19 17:18:04,1052.53,22.753,46.700
2022/01/19 17:18:05,1051.81,22.740,47.228
2022/01/19 17:18:06,1055.39,22.720,47.284
2022/01/19 17:18:07,1057.90,22.713,46.956
2022/01/19 17:18:08,1058.98,22.643,47.056
2022/01/19 17:18:09,1058.62,22.617,47.176
2022/01/19 17:18:10,1055.75,22.640,47.240
2022/01/19 17:18:11,1056.47,22.663,47.264
2022/01/19 17:18:12,1055.75,22.687,47.220
2022/01/19 17:18:13,1056.83,22.683,47.184
2022/01/19 17:18:14,1055.75,22.673,47.244
2022/01/19 17:18:15,1056.47,22.670,47.288
2022/01/19 17:18:16,1054.68,22.680,47.288
2022/01/19 17:18:17,1056.83,22.683,47.304
2022/01/19 17:18:18,1054.68,22.693,47.340
2022/01/19 17:18:19,1056.83,22.700,47.332
2022/01/19 17:18:20,1055.75,22.703,47.380
2022/01/19 17:18:21,1057.90,22.710,47.348
2022/01/19 17:18:22,1056.47,22.720,47.344
2022/01/19 17:18:23,1056.83,22.727,47.372
2022/01/19 17:18:24,1056.83,22.733,47.316
2022/01/19 17:18:25,1058.98,22.653,47.328
2022/01/19 17:18:26,1057.90,22.573,47.380
2022/01/19 17:18:27,1058.98,22.503,47.372
2022/01/19 17:18:28,1057.90,22.487,47.392
2022/01/19 17:18:29,1060.05,22.473,47.388
2022/01/19 17:18:30,1060.05,22.470,47.440
2022/01/19 17:18:31,1060.05,22.443,47.500
2022/01/19 17:18:32,1057.90,22.420,47.528
2022/01/19 17:18:33,1056.47,22.387,47.580
2022/01/19 17:18:34,1057.54,22.373,47.352
2022/01/19 17:18:35,1056.47,22.407,47.340
2022/01/19 17:18:36,1056.83,22.447,47.256
2022/01/19 17:18:37,1055.39,22.467,47.536
2022/01/19 17:18:38,1056.47,22.457,47.296
2022/01/19 17:18:39,1055.39,22.490,47.336
2022/01/19 17:18:40,1054.68,22.497,47.496
2022/01/19 17:18:41,1055.75,22.470,47.504
2022/01/19 17:18:42,1056.11,22.450,47.504
2022/01/19 17:18:43,1055.75,22.430,47.492
2022/01/19 17:18:44,1056.83,22.413,47.460
2022/01/19 17:18:45,1056.83,22.400,47.484
2022/01/19 17:18:46,1057.54,22.387,47.504
2022/01/19 17:18:47,1057.54,22.390,47.512
2022/01/19 17:18:48,1056.83,22.380,47.476
2022/01/19 17:18:49,1056.11,22.397,47.436
2022/01/19 17:18:50,1055.75,22.413,47.416
2022/01/19 17:18:51,1055.75,22.420,47.404
2022/01/19 17:18:52,1055.75,22.423,47.412
2022/01/19 17:18:53,1055.75,22.423,47.420
2022/01/19 17:18:54,1055.75,22.420,47.420
2022/01/19 17:18:55,1055.03,22.417,47.340
2022/01/19 17:18:56,1055.39,22.437,47.312
2022/01/19 17:18:57,1054.68,22.447,47.324
2022/01/19 17:18:58,1054.68,22.433,47.444
2022/01/19 17:18:59,1054.68,22.413,47.304
2022/01/19 17:19:00,1055.75,22.443,47.316
2022/01/19 17:19:01,1055.39,22.463,47.248
2022/01/19 17:19:02,1054.68,22.483,47.252
2022/01/19 17:19:03,1054.32,22.490,47.296
2022/01/19 17:19:04,1054.68,22.487,47.276
2022/01/19 17:19:05,1055.75,22.483,47.288
2022/01/19 17:19:06,1055.39,22.490,47.292
2022/01/19 17:19:07,1055.75,22.483,47.276
2022/01/19 17:19:08,1055.39,22.493,47.260
2022/01/19 17:19:09,1055.75,22.500,47.244
2022/01/19 17:19:10,1054.68,22.520,47.228
2022/01/19 17:19:11,1054.68,22.543,47.228
2022/01/19 17:19:12,1054.68,22.550,47.240
2022/01/19 17:19:13,1054.68,22.543,47.268
2022/01/19 17:19:14,1054.68,22.543,47.272
2022/01/19 17:19:15,1054.68,22.533,47.388
2022/01/19 17:19:16,1055.75,22.503,47.368
2022/01/19 17:19:17,1055.39,22.490,47.320
2022/01/19 17:19:18,1056.83,22.477,47.296
2022/01/19 17:19:19,1055.75,22.473,47.256
2022/01/19 17:19:20,1056.83,22.480,47.256
2022/01/19 17:19:21,1053.60,22.487,47.268
2022/01/19 17:19:22,1054.32,22.490,47.324
2022/01/19 17:19:23,1055.75,22.480,47.344
2022/01/19 17:19:24,1056.83,22.470,47.296
2022/01/19 17:19:25,1056.47,22.460,47.304
2022/01/19 17:19:26,1057.54,22.457,47.324
2022/01/19 17:19:27,1057.18,22.450,47.320
2022/01/19 17:19:28,1058.62,22.440,47.392
2022/01/19 17:19:29,1057.90,22.430,47.388
2022/01/19 17:19:30,1057.90,22.433,47.348
2022/01/19 17:19:31,1057.54,22.437,47.392
2022/01/19 17:19:32,1057.54,22.437,47.360
2022/01/19 17:19:33,1057.54,22.437,47.328
2022/01/19 17:19:34,1056.47,22.440,47.344
2022/01/19 17:19:35,1057.90,22.447,47.300
2022/01/19 17:19:36,1055.39,22.463,47.268
2022/01/19 17:19:37,1056.83,22.473,47.300
2022/01/19 17:19:38,1055.75,22.473,47.320
2022/01/19 17:19:39,1056.83,22.473,47.316
2022/01/19 17:19:40,1055.75,22.473,47.300
2022/01/19 17:19:41,1055.75,22.473,47.368
2022/01/19 17:19:42,1055.39,22.460,47.340
2022/01/19 17:19:43,1055.39,22.457,47.304
2022/01/19 17:19:44,1056.47,22.460,47.300
2022/01/19 17:19:45,1055.75,22.470,47.304
2022/01/19 17:19:46,1056.83,22.480,47.252
2022/01/19 17:19:47,1055.75,22.497,47.284
2022/01/19 17:19:48,1055.75,22.500,47.268
2022/01/19 17:19:49,1054.68,22.497,47.284
2022/01/19 17:19:50,1055.39,22.493,47.200
2022/01/19 17:19:51,1054.32,22.517,47.192
2022/01/19 17:19:52,1054.68,22.553,47.200
2022/01/19 17:19:53,1054.68,22.573,47.240
2022/01/19 17:19:54,1054.68,22.567,47.304
2022/01/19 17:19:55,1056.83,22.527,47.368
2022/01/19 17:19:56,1056.83,22.480,47.392
2022/01/19 17:19:57,1056.83,22.477,47.336
2022/01/19 17:19:58,1056.83,22.483,47.352
2022/01/19 17:19:59,1056.83,22.483,47.348
2022/01/19 17:20:00,1055.75,22.487,47.316
2022/01/19 17:20:01,1055.39,22.493,47.292
2022/01/19 17:20:02,1055.75,22.503,47.276
2022/01/19 17:20:03,1056.83,22.513,47.248
2022/01/19 17:20:04,1055.75,22.520,47.212
2022/01/19 17:20:05,1057.90,22.533,47.220
2022/01/19 17:20:06,1056.83,22.547,47.224
2022/01/19 17:20:07,1055.75,22.550,47.228
2022/01/19 17:20:08,1056.83,22.553,47.220
2022/01/19 17:20:09,1056.83,22.563,47.232
2022/01/19 17:20:10,1055.75,22.567,47.212
2022/01/19 17:20:11,1057.90,22.563,47.228
2022/01/19 17:20:12,1057.54,22.557,47.204
2022/01/19 17:20:13,1057.54,22.560,47.156
2022/01/19 17:20:14,1055.75,22.587,47.108
2022/01/19 17:20:15,1056.11,22.623,47.136
2022/01/19 17:20:16,1055.75,22.640,47.188
2022/01/19 17:20:17,1055.75,22.620,47.216
2022/01/19 17:20:18,1057.18,22.600,47.192
2022/01/19 17:20:19,1058.62,22.593,47.228
2022/01/19 17:20:20,1056.83,22.580,47.240
2022/01/19 17:20:21,1057.90,22.567,47.256
2022/01/19 17:20:22,1056.47,22.557,47.252
2022/01/19 17:20:23,1057.90,22.550,47.192
2022/01/19 17:20:24,1056.83,22.567,47.256
2022/01/19 17:20:25,1057.90,22.567,47.188
2022/01/19 17:20:26,1058.62,22.577,47.204
2022/01/19 17:20:27,1057.90,22.580,47.196
2022/01/19 17:20:28,1057.90,22.580,47.212
2022/01/19 17:20:29,1058.98,22.563,47.308
2022/01/19 17:20:30,1058.98,22.543,47.280
2022/01/19 17:20:31,1057.90,22.533,47.316
2022/01/19 17:20:32,1059.69,22.523,47.300
2022/01/19 17:20:33,1058.98,22.513,47.272
2022/01/19 17:20:34,1058.98,22.520,47.320
2022/01/19 17:20:35,1060.05,22.513,47.272
2022/01/19 17:20:36,1057.90,22.510,47.216
2022/01/19 17:20:37,1056.83,22.537,47.164
2022/01/19 17:20:38,1057.54,22.557,47.144
2022/01/19 17:20:39,1056.83,22.580,47.140
2022/01/19 17:20:40,1058.62,22.593,47.144
2022/01/19 17:20:41,1056.83,22.603,47.196
2022/01/19 17:20:42,1057.90,22.597,47.196
2022/01/19 17:20:43,1058.98,22.597,47.192
2022/01/19 17:20:44,1058.98,22.587,47.208
2022/01/19 17:20:45,1058.98,22.580,47.196
2022/01/19 17:20:46,1058.62,22.577,47.156
2022/01/19 17:20:47,1057.90,22.587,47.128
2022/01/19 17:20:48,1057.90,22.603,47.108
2022/01/19 17:20:49,1058.62,22.613,47.108
2022/01/19 17:20:50,1057.90,22.620,47.100
2022/01/19 17:20:51,1057.90,22.620,47.116
2022/01/19 17:20:52,1058.62,22.617,47.120
2022/01/19 17:20:53,1058.62,22.613,47.136
2022/01/19 17:20:54,1058.62,22.613,47.136
2022/01/19 17:20:55,1055.39,22.613,47.136
2022/01/19 17:20:56,1056.83,22.607,47.172
2022/01/19 17:20:57,1055.39,22.593,47.172
2022/01/19 17:20:58,1056.83,22.587,47.152
2022/01/19 17:20:59,1056.83,22.580,47.136
2022/01/19 17:21:00,1056.83,22.583,47.136
2022/01/19 17:21:01,1056.83,22.590,47.136
2022/01/19 17:21:02,1057.54,22.593,47.132
2022/01/19 17:21:03,1057.54,22.593,47.128
2022/01/19 17:21:04,1057.54,22.593,47.124
2022/01/19 17:21:05,1057.54,22.593,47.136
2022/01/19 17:21:06,1055.75,22.590,47.140
2022/01/19 17:21:07,1056.83,22.587,47.132
2022/01/19 17:21:08,1055.75,22.587,47.140
2022/01/19 17:21:09,1055.75,22.587,47.136
2022/01/19 17:21:10,1056.83,22.583,47.136
2022/01/19 17:21:11,1055.75,22.583,47.120
2022/01/19 17:21:12,1055.75,22.580,47.116
2022/01/19 17:21:13,1057.90,22.590,47.100
2022/01/19 17:21:14,1056.11,22.600,47.092
2022/01/19 17:21:15,1057.90,22.603,47.112
2022/01/19 17:21:16,1054.68,22.603,47.112
2022/01/19 17:21:17,1055.03,22.600,47.116
2022/01/19 17:21:18,1055.75,22.597,47.108
2022/01/19 17:21:19,1055.75,22.597,47.104
2022/01/19 17:21:20,1056.83,22.597,47.084
2022/01/19 17:21:21,1056.11,22.600,47.048
2022/01/19 17:21:22,1054.68,22.607,47.016
2022/01/19 17:21:23,1055.39,22.613,47.000
2022/01/19 17:21:24,1056.47,22.613,47.012
2022/01/19 17:21:25,1057.54,22.613,47.024
2022/01/19 17:21:26,1056.47,22.610,47.024
2022/01/19 17:21:27,1055.75,22.607,47.012
2022/01/19 17:21:28,1054.68,22.603,47.020
2022/01/19 17:21:29,1056.11,22.600,47.000
2022/01/19 17:21:30,1055.75,22.603,47.012
2022/01/19 17:21:31,1057.90,22.603,47.016
2022/01/19 17:21:32,1055.75,22.597,47.004
2022/01/19 17:21:33,1057.90,22.597,46.980
2022/01/19 17:21:34,1057.54,22.593,47.016
2022/01/19 17:21:35,1058.98,22.590,47.004
2022/01/19 17:21:36,1058.98,22.590,47.000
2022/01/19 17:21:37,1057.90,22.590,47.004
2022/01/19 17:21:38,1057.90,22.590,47.004
2022/01/19 17:21:39,1057.90,22.590,46.996
2022/01/19 17:21:40,1057.90,22.587,47.008
2022/01/19 17:21:41,1056.83,22.587,47.012
2022/01/19 17:21:42,1057.90,22.587,46.992
2022/01/19 17:21:43,1057.90,22.587,46.984
2022/01/19 17:21:44,1057.90,22.587,47.004
2022/01/19 17:21:45,1058.98,22.587,46.976
2022/01/19 17:21:46,1057.90,22.590,46.976
2022/01/19 17:21:47,1058.98,22.590,46.972
2022/01/19 17:21:48,1057.90,22.590,46.964
2022/01/19 17:21:49,1057.90,22.590,46.960
2022/01/19 17:21:50,1058.62,22.593,46.964
2022/01/19 17:21:51,1058.62,22.593,46.964
2022/01/19 17:21:52,1057.90,22.597,46.964
2022/01/19 17:21:53,1057.90,22.597,46.968
2022/01/19 17:21:54,1058.98,22.597,46.972
2022/01/19 17:21:55,1058.26,22.600,46.972
2022/01/19 17:21:56,1058.26,22.600,46.976
2022/01/19 17:21:57,1057.18,22.600,46.988
2022/01/19 17:21:58,1056.83,22.607,46.980
2022/01/19 17:21:59,1057.54,22.613,46.976
2022/01/19 17:22:00,1055.39,22.610,46.976
2022/01/19 17:22:01,1056.47,22.610,46.972
2022/01/19 17:22:02,1056.47,22.610,46.964
2022/01/19 17:22:03,1058.62,22.610,46.964
2022/01/19 17:22:04,1056.47,22.613,46.968
2022/01/19 17:22:05,1057.54,22.613,46.980
2022/01/19 17:22:06,1056.47,22.617,46.972
2022/01/19 17:22:07,1056.83,22.620,46.976
2022/01/19 17:22:08,1055.75,22.620,46.964
2022/01/19 17:22:09,1056.83,22.627,46.960
2022/01/19 17:22:10,1057.90,22.627,46.952
2022/01/19 17:22:11,1057.90,22.627,46.920
2022/01/19 17:22:12,1056.83,22.627,46.912
2022/01/19 17:22:13,1057.90,22.630,46.920
2022/01/19 17:22:14,1058.98,22.630,46.924
2022/01/19 17:22:15,1056.83,22.630,46.916
2022/01/19 17:22:16,1057.54,22.633,46.908
2022/01/19 17:22:17,1057.90,22.637,46.912
2022/01/19 17:22:18,1057.90,22.637,46.880
2022/01/19 17:22:19,1057.90,22.637,46.888
2022/01/19 17:22:20,1057.90,22.640,46.896
2022/01/19 17:22:21,1057.90,22.640,46.880
2022/01/19 17:22:22,1058.98,22.640,46.876
2022/01/19 17:22:23,1055.75,22.640,46.872
2022/01/19 17:22:24,1055.75,22.643,46.860
2022/01/19 17:22:25,1056.83,22.640,46.840
2022/01/19 17:22:26,1057.54,22.633,46.860
2022/01/19 17:22:27,1057.90,22.630,46.860
2022/01/19 17:22:28,1058.98,22.627,46.856
2022/01/19 17:22:29,1058.26,22.623,46.848
2022/01/19 17:22:30,1058.98,22.627,46.840
2022/01/19 17:22:31,1058.98,22.627,46.832
2022/01/19 17:22:32,1057.90,22.620,46.832
2022/01/19 17:22:33,1058.98,22.627,46.836
2022/01/19 17:22:34,1056.83,22.627,46.848
2022/01/19 17:22:35,1057.54,22.633,46.856
2022/01/19 17:22:36,1055.75,22.640,46.840
2022/01/19 17:22:37,1056.83,22.640,46.852
2022/01/19 17:22:38,1055.75,22.637,46.852
2022/01/19 17:22:39,1057.90,22.627,46.804
2022/01/19 17:22:40,1056.47,22.610,46.808
2022/01/19 17:22:41,1056.83,22.607,46.784
2022/01/19 17:22:42,1056.83,22.603,46.748
2022/01/19 17:22:43,1058.62,22.593,46.748
2022/01/19 17:22:44,1057.54,22.577,46.740
2022/01/19 17:22:45,1056.83,22.570,46.756
2022/01/19 17:22:46,1057.90,22.567,46.764
2022/01/19 17:22:47,1057.90,22.567,46.764
2022/01/19 17:22:48,1057.90,22.563,46.788
2022/01/19 17:22:49,1056.83,22.567,46.800
2022/01/19 17:22:50,1057.90,22.570,46.816
2022/01/19 17:22:51,1057.54,22.577,46.836
2022/01/19 17:22:52,1056.83,22.583,46.840
2022/01/19 17:22:53,1056.83,22.590,46.856
2022/01/19 17:22:54,1056.47,22.593,46.836
2022/01/19 17:22:55,1057.18,22.600,46.844
2022/01/19 17:22:56,1057.90,22.597,46.876
2022/01/19 17:22:57,1056.83,22.603,46.880
2022/01/19 17:22:58,1056.47,22.610,46.884
2022/01/19 17:22:59,1055.75,22.620,46.888
2022/01/19 17:23:00,1057.90,22.630,46.896
2022/01/19 17:23:01,1056.83,22.640,46.880
2022/01/19 17:23:02,1056.47,22.647,46.888
2022/01/19 17:23:03,1056.83,22.653,46.884
2022/01/19 17:23:04,1057.18,22.657,46.880
2022/01/19 17:23:05,1057.90,22.653,46.856
2022/01/19 17:23:06,1057.90,22.653,46.868
2022/01/19 17:23:07,1057.18,22.657,46.920
2022/01/19 17:23:08,1056.47,22.667,46.928
2022/01/19 17:23:09,1055.75,22.673,46.936
2022/01/19 17:23:10,1057.90,22.680,46.940
2022/01/19 17:23:11,1056.83,22.687,46.932
2022/01/19 17:23:12,1057.90,22.687,46.940
2022/01/19 17:23:13,1056.47,22.690,46.932
2022/01/19 17:23:14,1057.54,22.690,46.932
2022/01/19 17:23:15,1057.54,22.690,46.912
2022/01/19 17:23:16,1057.90,22.683,46.924
2022/01/19 17:23:17,1057.90,22.687,46.924
2022/01/19 17:23:18,1057.90,22.687,46.932
2022/01/19 17:23:19,1057.54,22.690,46.936
2022/01/19 17:23:20,1056.83,22.693,46.944
2022/01/19 17:23:21,1056.47,22.697,46.956
2022/01/19 17:23:22,1057.90,22.703,46.976
2022/01/19 17:23:23,1056.83,22.713,46.968
2022/01/19 17:23:24,1056.83,22.727,46.980
2022/01/19 17:23:25,1056.83,22.733,46.984
2022/01/19 17:23:26,1056.83,22.737,46.980
2022/01/19 17:23:27,1056.83,22.743,46.980
2022/01/19 17:23:28,1056.83,22.753,46.980
2022/01/19 17:23:29,1055.75,22.757,46.992
2022/01/19 17:23:30,1056.83,22.760,46.992
2022/01/19 17:23:31,1056.83,22.763,46.992
2022/01/19 17:23:32,1058.98,22.770,47.000
2022/01/19 17:23:33,1060.05,22.773,47.008
2022/01/19 17:23:34,1058.98,22.780,47.012
2022/01/19 17:23:35,1059.69,22.783,47.028
2022/01/19 17:23:36,1058.62,22.783,47.008
2022/01/19 17:23:37,1059.69,22.783,47.008
2022/01/19 17:23:38,1057.90,22.787,47.008
2022/01/19 17:23:39,1057.90,22.787,46.992
2022/01/19 17:23:40,1058.98,22.790,47.004
2022/01/19 17:23:41,1058.98,22.790,47.008
2022/01/19 17:23:42,1058.98,22.790,47.016
2022/01/19 17:23:43,1058.98,22.793,47.012
2022/01/19 17:23:44,1058.98,22.797,47.020
2022/01/19 17:23:45,1058.98,22.800,47.020
2022/01/19 17:23:46,1060.05,22.803,47.016
2022/01/19 17:23:47,1060.05,22.803,47.028
2022/01/19 17:23:48,1058.98,22.807,47.028
2022/01/19 17:23:49,1060.05,22.807,47.024
2022/01/19 17:23:50,1058.98,22.810,47.036
2022/01/19 17:23:51,1058.98,22.813,47.028
2022/01/19 17:23:52,1058.98,22.817,47.024
2022/01/19 17:23:53,1058.98,22.817,47.028
2022/01/19 17:23:54,1059.69,22.820,47.032
2022/01/19 17:23:55,1058.98,22.823,47.036
2022/01/19 17:23:56,1058.98,22.827,47.036
2022/01/19 17:23:57,1059.33,22.830,47.024
2022/01/19 17:23:58,1059.33,22.830,47.028
2022/01/19 17:23:59,1058.98,22.833,47.032
2022/01/19 17:24:00,1058.98,22.833,47.028
2022/01/19 17:24:01,1059.69,22.837,47.032
2022/01/19 17:24:02,1059.69,22.840,47.044
2022/01/19 17:24:03,1059.69,22.837,47.044
2022/01/19 17:24:04,1058.98,22.843,47.048
2022/01/19 17:24:05,1060.05,22.847,47.040
2022/01/19 17:24:06,1058.98,22.847,47.024
2022/01/19 17:24:07,1058.98,22.850,47.036
2022/01/19 17:24:08,1058.98,22.847,47.024
2022/01/19 17:24:09,1058.98,22.847,47.024
2022/01/19 17:24:10,1058.98,22.843,47.032
2022/01/19 17:24:11,1060.05,22.843,47.024
2022/01/19 17:24:12,1058.98,22.847,47.016
2022/01/19 17:24:13,1058.98,22.843,47.028
2022/01/19 17:24:14,1060.77,22.840,47.028
2022/01/19 17:24:15,1058.98,22.843,47.040
2022/01/19 17:24:16,1058.98,22.847,47.024
2022/01/19 17:24:17,1058.98,22.847,47.028
2022/01/19 17:24:18,1060.05,22.850,47.028
2022/01/19 17:24:19,1058.98,22.850,47.032
2022/01/19 17:24:20,1059.69,22.853,47.036
2022/01/19 17:24:21,1059.69,22.853,47.032
2022/01/19 17:24:22,1060.41,22.860,47.036
2022/01/19 17:24:23,1060.41,22.860,47.028
2022/01/19 17:24:24,1060.41,22.860,47.036
2022/01/19 17:24:25,1061.13,22.863,47.020
2022/01/19 17:24:26,1061.13,22.863,47.032
2022/01/19 17:24:27,1060.05,22.863,47.032
2022/01/19 17:24:28,1059.33,22.860,47.040
2022/01/19 17:24:29,1061.13,22.860,47.044
2022/01/19 17:24:30,1060.05,22.867,47.044
2022/01/19 17:24:31,1059.69,22.870,47.052
2022/01/19 17:24:32,1060.77,22.870,47.032
2022/01/19 17:24:33,1060.77,22.870,47.028
2022/01/19 17:24:34,1061.13,22.867,47.040
2022/01/19 17:24:35,1060.05,22.867,47.064
2022/01/19 17:24:36,1060.77,22.870,47.012
2022/01/19 17:24:37,1060.05,22.867,47.016
2022/01/19 17:24:38,1060.05,22.867,47.032
2022/01/19 17:24:39,1060.05,22.867,47.036
2022/01/19 17:24:40,1060.77,22.870,47.040
2022/01/19 17:24:41,1060.77,22.870,47.032
2022/01/19 17:24:42,1061.84,22.873,47.028
2022/01/19 17:24:43,1060.77,22.877,47.052
2022/01/19 17:24:44,1061.13,22.880,47.076
2022/01/19 17:24:45,1058.26,22.883,47.068
2022/01/19 17:24:46,1059.33,22.887,47.044
2022/01/19 17:24:47,1057.18,22.887,47.060
2022/01/19 17:24:48,1060.41,22.887,47.092
2022/01/19 17:24:49,1056.83,22.900,47.080
2022/01/19 17:24:50,1058.98,22.900,47.064
2022/01/19 17:24:51,1056.83,22.900,47.060
2022/01/19 17:24:52,1057.90,22.900,47.036
2022/01/19 17:24:53,1060.77,22.893,47.028
2022/01/19 17:24:54,1059.33,22.880,47.028
2022/01/19 17:24:55,1060.77,22.877,47.020
2022/01/19 17:24:56,1060.77,22.870,47.052
2022/01/19 17:24:57,1059.69,22.873,47.052
2022/01/19 17:24:58,1059.69,22.877,47.044
2022/01/19 17:24:59,1059.33,22.880,47.052
2022/01/19 17:25:00,1060.41,22.880,47.052
2022/01/19 17:25:01,1059.33,22.880,47.064
2022/01/19 17:25:02,1060.41,22.883,47.052
2022/01/19 17:25:03,1061.84,22.877,47.052
2022/01/19 17:25:04,1061.84,22.873,47.068
2022/01/19 17:25:05,1060.41,22.883,47.072
2022/01/19 17:25:06,1061.13,22.887,47.048
2022/01/19 17:25:07,1061.13,22.880,47.028
2022/01/19 17:25:08,1062.20,22.880,47.036
2022/01/19 17:25:09,1060.77,22.877,47.044
2022/01/19 17:25:10,1061.84,22.873,47.052
2022/01/19 17:25:11,1061.84,22.870,47.060
2022/01/19 17:25:12,1061.84,22.870,47.060
2022/01/19 17:25:13,1061.84,22.870,47.084
2022/01/19 17:25:14,1060.77,22.870,47.080
2022/01/19 17:25:15,1061.84,22.873,47.080
2022/01/19 17:25:16,1061.84,22.877,47.080
2022/01/19 17:25:17,1060.41,22.880,47.080
2022/01/19 17:25:18,1061.13,22.883,47.080
2022/01/19 17:25:19,1061.13,22.887,47.096
2022/01/19 17:25:20,1061.84,22.890,47.080
2022/01/19 17:25:21,1061.84,22.890,47.076
2022/01/19 17:25:22,1061.13,22.887,47.072
2022/01/19 17:25:23,1061.13,22.887,47.076
2022/01/19 17:25:24,1061.13,22.887,47.084
2022/01/19 17:25:25,1061.13,22.887,47.096
2022/01/19 17:25:26,1061.84,22.890,47.092
2022/01/19 17:25:27,1061.84,22.890,47.104
2022/01/19 17:25:28,1061.84,22.890,47.092
2022/01/19 17:25:29,1061.84,22.893,47.096
2022/01/19 17:25:30,1059.69,22.897,47.092
2022/01/19 17:25:31,1059.69,22.897,47.088
2022/01/19 17:25:32,1060.05,22.900,47.096
2022/01/19 17:25:33,1061.84,22.897,47.120
2022/01/19 17:25:34,1060.05,22.900,47.104
2022/01/19 17:25:35,1060.05,22.900,47.116
2022/01/19 17:25:36,1058.98,22.903,47.120
2022/01/19 17:25:37,1060.05,22.900,47.088
2022/01/19 17:25:38,1060.77,22.893,47.100
2022/01/19 17:25:39,1060.41,22.887,47.092
2022/01/19 17:25:40,1059.33,22.880,47.104
2022/01/19 17:25:41,1060.41,22.880,47.104
2022/01/19 17:25:42,1056.11,22.880,47.108
2022/01/19 17:25:43,1053.96,22.883,47.112
2022/01/19 17:25:44,1052.88,22.887,47.112
2022/01/19 17:25:45,1051.81,22.887,47.124
2022/01/19 17:25:46,1054.32,22.893,47.132
2022/01/19 17:25:47,1055.39,22.897,47.124
2022/01/19 17:25:48,1053.60,22.900,47.124
2022/01/19 17:25:49,1053.60,22.900,47.128
2022/01/19 17:25:50,1053.60,22.903,47.120
2022/01/19 17:25:51,1053.60,22.903,47.136
2022/01/19 17:25:52,1054.68,22.910,47.128
2022/01/19 17:25:53,1055.75,22.910,47.136
2022/01/19 17:25:54,1055.75,22.913,47.132
2022/01/19 17:25:55,1055.75,22.913,47.132
2022/01/19 17:25:56,1056.11,22.917,47.144
2022/01/19 17:25:57,1055.03,22.917,47.120
2022/01/19 17:25:58,1054.68,22.920,47.112
2022/01/19 17:25:59,1053.60,22.920,47.116
2022/01/19 17:26:00,1055.39,22.923,47.120
2022/01/19 17:26:01,1055.39,22.927,47.128
2022/01/19 17:26:02,1054.32,22.927,47.132
2022/01/19 17:26:03,1055.39,22.927,47.136
2022/01/19 17:26:04,1053.60,22.933,47.132
2022/01/19 17:26:05,1053.60,22.933,47.136
2022/01/19 17:26:06,1053.60,22.933,47.152
2022/01/19 17:26:07,1055.03,22.937,47.160
2022/01/19 17:26:08,1052.53,22.940,47.132
2022/01/19 17:26:09,1054.68,22.940,47.148
2022/01/19 17:26:10,1053.60,22.943,47.144
2022/01/19 17:26:11,1054.68,22.943,47.152
2022/01/19 17:26:12,1053.60,22.947,47.140
2022/01/19 17:26:13,1054.32,22.950,47.148
2022/01/19 17:26:14,1053.24,22.950,47.132
2022/01/19 17:26:15,1053.60,22.947,47.132
2022/01/19 17:26:16,1053.60,22.947,47.140
2022/01/19 17:26:17,1054.68,22.947,47.144
2022/01/19 17:26:18,1053.24,22.950,47.152
2022/01/19 17:26:19,1052.53,22.950,47.144
2022/01/19 17:26:20,1049.66,22.953,47.144
2022/01/19 17:26:21,1051.81,22.957,47.140
